"name","id.viaf","id.wiki","id.oape"
"نبوية موسى","NA","NA","2583"
"نجم الدين الطوفي البغدادي","NA","NA","4036"
"نجيب شاهين","NA","NA","4037"
"نجيب نصار","NA","NA","4038"
"نجيب ابراهيم نصار","NA","NA","2585"
"نجيب اصفر","NA","NA","2584"
"نجيب","NA","NA","4184"
"نجيب شديد عقل","NA","NA","4185"
"نجيب المشعلاني","NA","NA","2587"
"نجيب باخوس","NA","NA","2588"
"نجيب بدورة","NA","NA","2589"
"نجيب بستاني","NA","NA","2590"
"نجيب سليم الدحداح","NA","NA","2594"
"نجيب شاهين","NA","NA","2595"
"نجيب شقرا","NA","NA","2596"
"نجيب صباغ","NA","NA","2597"
"نجيب صروف","NA","NA","2598"
"نجيب غرغور","NA","NA","2599"
"نجيب كنعان","NA","NA","2601"
"نجيب ماضي ب ع","NA","NA","2602"
"نجيب مشعلاني","NA","NA","2603"
"نجيب ملحم نصار","NA","NA","2604"
"نجيب ميخائيل ساعاتي","NA","NA","2605"
"نجيب نصار","NA","NA","2592"
"نجيب نصار","NA","NA","2607"
"نجيب هواويني","NA","NA","2608"
"نحيب طراد","NA","NA","4187"
"نخلة خليل","NA","NA","2609"
"نخلي قلفاظ","NA","NA","2610"
"نسيب نصار","NA","NA","4039"
"نسيب ارسلان","NA","NA","2611"
"نسيب البستاني","NA","NA","2612"
"نسيب المشعلاني","NA","NA","2613"
"نسيب تبشراني","NA","NA","2614"
"نسيب عبد الله","NA","NA","2615"
"نسيم الحلو","NA","NA","2616"
"نسيم بدراني","NA","NA","2617"
"نسيم برباري","NA","NA","2618"
"نسيم صيبعة","NA","NA","2619"
"نسيم يوسف عربيلي","NA","NA","2620"
"نشبلد غيكي الجيولوجي","NA","NA","2621"
"نصر فريد","NA","NA","4040"
"نصر لوزا الاسيوطي","NA","NA","2622"
"نصري حبيب","NA","NA","2623"
"نصير الدين احمد محرم","NA","NA","4041"
"نصيف جندي المنقبادي","NA","NA","2624"
"نظام الدين حسيب","NA","NA","4042"
"نعمان البستاني","NA","NA","2625"
"نعمان قساطلي","NA","NA","2626"
"نعمة","NA","NA","2627"
"نعمة الله الكفري","NA","NA","2629"
"نعمة الله مبارك","NA","NA","2630"
"نعمة ايليا","NA","NA","2628"
"نعمة شديد يافث","NA","NA","2631"
"نعوم افرام البستاني","NA","NA","4188"
"نعوم شتى","NA","NA","2632"
"نعوم شقير","NA","NA","2633"
"نقولا توما","NA","NA","4049"
"نقولا دهان","NA","NA","2634"
"نقولا دياب","NA","NA","2635"
"نقولا شحادة","NA","NA","2636"
"نقولا شكري","NA","NA","2637"
"نقولا قبعين","NA","NA","2638"
"نقولا نمر ب ع","NA","NA","2639"
"نقولا يوسف ديانة","NA","NA","2640"
"نقولات ابو هنا","NA","NA","1317"
"نقولاكي عبد المسيح شكري","NA","NA","2641"
"نقيب","NA","NA","2642"
"نكارتر","NA","NA","4050"
"نلينو","NA","NA","2643"
"نمر","NA","NA","4051"
"نور الدين","NA","NA","4052"
"نوري","NA","NA","4189"
"نوفل اسطفان","NA","NA","2644"
"نيقولا الترك","NA","NA","2645"
"نيقولا نقاش","NA","NA","2646"
"نيقولاوس الصائغ","NA","NA","2647"
"نيلوفر","NA","NA","2648"
"نيوتن","22146457","Q935","161"
"ه و يتشر","NA","NA","2649"
"هارفي بورتر","NA","NA","2650"
"هاشم عباس الموسوي","NA","NA","2651"
"هبة الدين الحسيني","NA","NA","2652"
"هبة الدين محمد علي","NA","NA","4054"
"هبة الدين الشهرستاني","NA","NA","2395"
"هربرت سبنسر","NA","NA","2657"
"هرس","NA","NA","2658"
"هرون بن عمران اليهودي","NA","NA","4055"
"هشام","NA","NA","4056"
"هشام بن عبد الملك","NA","NA","4057"
"هـ ب هرفي","NA","NA","2660"
"هـ ر خ","NA","NA","4058"
"هـ ل","NA","NA","2661"
"هـ هـ بنتشنغ","NA","NA","2662"
"هل","NA","NA","2663"
"هلال بن المحسن الصابئ","NA","NA","2664"
"هلال فارحي","NA","NA","2665"
"هند اسكندر عمون","NA","NA","2666"
"هند الريان","NA","NA","2667"
"هنري الاميركي","NA","NA","2668"
"هنري بروكتور","NA","NA","2669"
"هنري بيل","NA","NA","4060"
"هنري تريشك","NA","NA","4059"
"هنري جورج","NA","NA","2670"
"هنري جولستون","NA","NA","2671"
"هنري دي كاستري","NA","NA","4061"
"هنري ريو","NA","NA","2672"
"هنري ستانلي","NA","NA","4062"
"هنري سمث وليمس","NA","NA","2673"
"هنري فرك الفحام","NA","NA","2674"
"هنري فنك","NA","NA","2675"
"هنري لافدان","NA","NA","4063"
"هنري نكر","NA","NA","2676"
"هورد بلس","NA","NA","4190"
"هوغ كابر","NA","NA","2677"
"هوفمن","NA","NA","2678"
"هولمز","NA","NA","2679"
"هيرودتس","100225976","Q26825","162"
"هيكو","NA","NA","163"
"و ش","NA","NA","2680"
"واشنطون","NA","NA","4064"
"واشنطون ارفن","NA","NA","2681"
"واصف بطرس غالي","NA","NA","4065"
"وجيه","NA","NA","2682"
"وجيه بيضون","NA","NA","2683"
"ودجن","NA","NA","2684"
"وديع البستاني","NA","NA","4066"
"وديع ابو رزق","NA","NA","2685"
"وديع ابو نادر","NA","NA","2686"
"وديع البستاني","NA","NA","2687"
"وديع الخوري","NA","NA","2688"
"وديع برباري","NA","NA","2689"
"وست","NA","NA","2690"
"وسيم الريان","NA","NA","2691"
"وطسن","NA","NA","2692"
"وطني","NA","NA","4067"
"ولامارتين","NA","NA","164"
"ولتر ريتشارد ايثن","NA","NA","2693"
"ولسن","NA","NA","2694"
"ولكوكس","NA","NA","2695"
"وليم برانيت","NA","NA","2696"
"وليم رمزي","NA","NA","2699"
"وليم روبرتس","NA","NA","2700"
"وليم شكسبير","NA","NA","2702"
"وليم غارستن","NA","NA","2703"
"وليم غارسون","NA","NA","4068"
"وليم غرزوزي","NA","NA","2704"
"وليم كروكس","NA","NA","2706"
"وليم ولككس","NA","NA","2707"
"وهب بن يعيش الرقي","NA","NA","4069"
"وهبة حسن زايد","NA","NA","2708"
"وهجي","NA","NA","4070"
"ويلمس ولس","NA","NA","2709"
"ي د","NA","NA","2710"
"ي ص","NA","NA","4071"
"ي ي","NA","NA","2711"
"ي ي اليسوعي","NA","NA","2712"
"ياقوت","NA","NA","4072"
"ياقوت صروف","NA","NA","2714"
"يتيمة الدهر","NA","NA","2715"
"يحيى","NA","NA","2716"
"يحيى النحوي","NA","NA","2717"
"يحيى بن عدي","NA","NA","4073"
"يعقوب اسحاق عوض","NA","NA","2718"
"يعقوب برونه","NA","NA","4074"
"يعقوب بن اسحق","NA","NA","4075"
"يعقوب جرجس","NA","NA","2719"
"يعقوب زعرب","NA","NA","2720"
"يعقوب سركيس","NA","NA","2721"
"يعقوب غوبيل","NA","NA","4076"
"يعقوب ملاط","NA","NA","2722"
"يعقوب يوسفيان","NA","NA","2723"
"يقوت الحموي","NA","NA","4078"
"يماني","NA","NA","4079"
"يهوذا كوهن","NA","NA","2724"
"يواكيم مسعود","NA","NA","2725"
"يوحنا","NA","NA","4080"
"يوحنا انطون بوشه","NA","NA","4081"
"يوحنا بابزو البندكتي","NA","NA","2726"
"يوحنا دخيل","NA","NA","2727"
"يوحنا راي اليسوعي","NA","NA","2728"
"يوحنا روش","NA","NA","2729"
"يوحنا طنوس","NA","NA","2730"
"يوحنا مرتا","NA","NA","2731"
"يوسف البستاني","NA","NA","4082"
"يوسف توما البستاني","NA","NA","4083"
"يوسف ابكارويوس","NA","NA","2736"
"يوسف ابي سليمان","NA","NA","2732"
"يوسف اسعد رحيم","NA","NA","2733"
"يوسف البستاني","NA","NA","2738"
"يوسف البياسي","NA","NA","4085"
"يوسف الجميل","NA","NA","2739"
"يوسف الحائك","NA","NA","2740"
"يوسف الخازن","NA","NA","2741"
"يوسف الخوري","NA","NA","2742"
"يوسف الدبس الماروني","NA","NA","2743"
"يوسف السودا","NA","NA","2744"
"يوسف العلم","NA","NA","2745"
"يوسف العمشيتي","NA","NA","2746"
"يوسف الفاخوري","NA","NA","2747"
"يوسف المعلوف","NA","NA","2748"
"يوسف اليان سركيس","NA","NA","2737"
"يوسف اوتفاج اليسوعي","NA","NA","2734"
"يوسف اوفرد","NA","NA","2735"
"يوسف بشتلي","NA","NA","2749"
"يوسف بن تاشفين المرابطين","NA","NA","4086"
"يوسف بن شاهين سبط ابن حجر العسقلاني الشافعي","NA","NA","4087"
"يوسف بن عمر","NA","NA","4088"
"يوسف بن فيجاس او بنخاس اليهودي","NA","NA","4089"
"يوسف بن يحيى البويطي","39260868","NA","165"
"يوسف تاتي","NA","NA","2750"
"يوسف توما البستاني","NA","NA","4090"
"يوسف جبارة اليسوعي","NA","NA","2751"
"يوسف حبيب باخوس","NA","NA","2752"
"يوسف حبيقة","NA","NA","2753"
"يوسف حيدر","NA","NA","2754"
"يوسف خليل اليسوعي","NA","NA","2755"
"يوسف دريان","NA","NA","2756"
"يوسف ديلنسفر","NA","NA","2757"
"يوسف زيدان","NA","NA","2758"
"يوسف سماحة ق ب","NA","NA","2759"
"يوسف شرابيه","NA","NA","2760"
"يوسف شلحت","NA","NA","2761"
"يوسف ضاهر","NA","NA","2762"
"يوسف عبد المسيح","NA","NA","2763"
"يوسف علوان","NA","NA","4192"
"يوسف غبريل","NA","NA","2764"
"يوسف غصوب","NA","NA","2765"
"يوسف غنام ثابت","NA","NA","2766"
"يوسف غودار اليسوعي","NA","NA","2767"
"يوسف ف ضاهر","NA","NA","2768"
"يوسف فاخوري","NA","NA","2769"
"يوسف كلنبانان اليسوعي","NA","NA","2770"
"يوسف كليس","NA","NA","2771"
"يوسف لبان سركيس","NA","NA","2772"
"يوسف مراد الخوري","NA","NA","2774"
"يوسف مونجان","NA","NA","2775"
"يوسف مونجين اليسوعي","NA","NA","2776"
"يوسف نجم","NA","NA","2777"
"يوسف نوفل","NA","NA","2778"
"يوسف هندي","NA","NA","2779"
"يوسي بندلي صليبا","NA","NA","2780"
"يوسيفوس","NA","NA","2781"
"ابراهيم","NA","NA","170"
"ابو بكر","NA","NA","166"
"احمد جمال","NA","NA","2884"
"ابن تيمية","12338225","Q491558","168"
"ابو العباس احمد محمد بن العطار الدنيسري","NA","NA","167"
"ابو الفضل احمد بن ابي طاهر","NA","NA","4242"
"لشيخ احمد عباس الازهري","NA","NA","169"
"ادوار الياس","NA","NA","1212"
"ادوار مرقص","NA","NA","1214"
"ادوارد السابع","NA","NA","1216"
"اغناز غولدزيهر","NA","NA","3237"
"الفونس الثالث عشر","NA","NA","2888"
"امين الخانجي بالحلوجي","NA","NA","2891"
"امين المعلوف","68779589","Q2843357","2782"
"بروجر","NA","NA","3241"
"بطرس","30329184","Q8479","171"
"بكري البابي الحلبي","NA","NA","172"
"أبو الضيا توفيق","20488816","Q4115430","1019"
"حسن محمود","305972628","NA","2783"
"حسين قلي الداغستاني","NA","NA","173"
"حكمت ناظم","NA","NA","174"
"الشيح حمزة امين حلواني","NA","NA","175"
"حنين","NA","NA","658"
"دانتي","97105654","Q1067","176"
"رشيد","NA","NA","3648"
"رضاء الدين فخر الدين","NA","NA","177"
"سرج جبرو وسكي","NA","NA","178"
"شكري كامل","NA","NA","3302"
"شمس الدين ابي بكر محمد بن قيم الجوزية","NA","NA","2931"
"صادق","NA","NA","1308"
"عبد الجليل بن وهبون يصف الاسطول","NA","NA","179"
"عبد الحميد","9880442","Q134817","180"
"عبد الحميد المخلوع","NA","NA","2944"
"الامام ابي الفرج عبد الرحمن بن علي الجوزي البغدادي","NA","NA","4252"
"الامام ابي الفرج عبد الرحمن علي الجوزي البغدادي","NA","NA","3703"
"عبد العزيز","122114473","Q151500","181"
"عبد الفتاح السكري الركابي","NA","NA","182"
"عبد الله بن حميد السالمي العماني الاباضي","NA","NA","183"
"ابن المقفع","89743196","Q1060637","185"
"عبد الوهاب","NA","NA","184"
"عز الدين السروجية","623145857088222921832","Q20387110","186"
"علي بن الحسن ابن عساكر","NA","Q565665","1302"
"عيسى","NA","NA","187"
"غليوم الثاني","121621349","Q2677","188"
"فارس الخولي","NA","NA","2784"
"فارس الشربائي","NA","NA","2785"
"فريد فارس نهرا","NA","NA","2786"
"نجيب فارس باخوس","NA","NA","2787"
"فريدة هانم","NA","NA","2838"
"فريدريك الثاني","NA","NA","2950"
"فريدريك غليوم الثالث","NA","NA","3830"
"فيكتوريا","95738652","Q9439","189"
"لسان الدين","NA","NA","190"
"لويس الخامس عشر","NA","NA","192"
"لويس اسود","NA","NA","2788"
"لويس بدور","NA","NA","2789"
"لويس بولوموا","NA","NA","2790"
"لويس دريان الماروني","NA","NA","2792"
"لويس دنزفال اليسوعي","NA","NA","2793"
"لويس دي انسلم","NA","NA","2794"
"لويس شرفواليو","NA","NA","2795"
"لويس عوف","NA","NA","2796"
"لويس فؤاد اليسوعي","NA","NA","2797"
"لويس كبرال","NA","NA","2798"
"لويس ملحة الماروني","NA","NA","2799"
"لويس موسيل","NA","NA","2800"
"محمد ابن الخوجة","NA","NA","205"
"محمد هاشم الكتبي","NA","NA","193"
"محمد الخانجي","NA","NA","194"
"محمد مختار الباجوري","NA","NA","195"
"محمد امين الخانجي","NA","NA","196"
"محمد شاكر","NA","NA","197"
"محمد علي","29512610","Q182781","198"
"محمد بن عبد الله بن حسن","NA","NA","199"
"محمد بن هبة الله محمد بن الحسين","NA","NA","200"
"محمد ذاكر رامبيف","NA","NA","201"
"ابو الحجاج يوسف محمد البلوي","NA","NA","202"
"ابو عبد الله شمس الدين محمد بن ابراهيم بن ساعد السنجاري المصري بن الاكفاني","NA","NA","4245"
"ابي بكر محمد بن الحسن بن دريد الازدي","NA","NA","203"
"ابي عمر محمد بن يوسف ابن يعقوب الكندي","NA","NA","204"
"القاضي محمد علي محمد الشوكاني","NA","NA","3450"
"القاضي محمد بن علي بن محمد الشوكاني","NA","NA","4248"
"على محمد الايادي التونسي","NA","NA","206"
"لوزير محمد الحسيني اليزدي","NA","NA","3906"
"محمود نديم","NA","NA","207"
"مدحت","10758777","Q369930","208"
"مراد","121962237","Q199827","209"
"مصطفى","NA","NA","210"
"مصطفى البابي الحلبي","NA","NA","211"
"ناصر الدين شاه قاجار","NA","NA","212"
"نقولا الثاني","NA","NA","4286"
"هنري الرابع","59094245","Q936976","213"
"صلاح الدين يوسف","90040943","Q8581","214"
"زهير الأندلسي","NA","NA","3658"
"احمد الحلبي","NA","NA","218"
"كاظم الدجيلي","NA","Q12234292","396"
"محمد علي هبة الدين","118641865","NA","3339"
"ارنست برويسل","55208704","NA","215"
"ج. ص.","NA","NA","216"
"تاج الدين علي بن أنجب بن الساعي البغدادي","NA","NA","217"
"السمرقندي","51676273","Q938348","219"
"الامام النحوي اللغوي العروضي أبي اسحق ابراهيم بن موسى الشاطبي","NA","NA","3369"
